hour,heating [kW(th)/h/m2],PV electricity kW,Wind electricity kW,Demand kW,eur/kWh Elec,eur/kWh Diesel,,
2395.0000,0.0001,0.0436,0.2517,3355.3720,0.0465,0.1190,,
2396.0000,0.0003,0.0013,0.3806,2940.1541,0.0472,0.1190,,
2397.0000,0.0004,0.0000,0.3806,2349.5982,0.0470,0.1190,,
2398.0000,0.0001,0.0000,0.2517,2199.9565,0.0446,0.1190,,
2399.0000,0.0003,0.0000,0.2517,1889.3069,0.0426,0.1190,,
2400.0000,0.0001,0.0000,0.2517,2017.3752,0.0392,0.1190,,
2401.0000,0.0003,0.0000,0.1533,1831.1186,0.0375,0.1190,,
2402.0000,0.0000,0.0000,0.1533,1620.2878,0.0371,0.1190,,
2403.0000,0.0000,0.0000,0.0839,1479.0196,0.0371,0.1190,,
2404.0000,0.0003,0.0000,0.0372,2306.1566,0.0365,0.1190,,
2405.0000,0.0070,0.0000,0.0061,2773.7706,0.0371,0.1190,,
2406.0000,0.0101,0.0000,0.0000,2979.1805,0.0389,0.1190,,
2407.0000,0.0084,0.0308,0.0000,2940.1541,0.0479,0.1190,,
2408.0000,0.0152,0.2118,0.0000,3054.4885,0.0564,0.1190,,
2409.0000,0.0124,0.4699,0.0000,3026.6617,0.0592,0.1190,,
2410.0000,0.0103,0.6958,0.0000,3072.7744,0.0517,0.1190,,
2411.0000,0.0102,0.8589,0.0000,3169.7738,0.0486,0.1190,,
2412.0000,0.0054,0.9256,0.0000,3186.7952,0.0460,0.1190,,
2413.0000,0.0003,0.9397,0.0000,3261.2272,0.0440,0.1190,,
2414.0000,0.0000,0.9282,0.0000,3458.6337,0.0399,0.1190,,
2415.0000,0.0000,0.8743,0.0000,3521.6615,0.0389,0.1190,,
2416.0000,0.0001,0.7164,0.0000,3507.8683,0.0393,0.1190,,
2417.0000,0.0001,0.4455,0.0061,3347.7348,0.0390,0.1190,,
2418.0000,0.0000,0.1476,0.0061,3385.5616,0.0439,0.1190,,
2419.0000,0.0003,0.0321,0.0372,3135.1778,0.0477,0.1190,,
2420.0000,0.0001,0.0000,0.0372,3152.5693,0.0540,0.1190,,
2421.0000,0.0003,0.0000,0.0839,2391.8914,0.0530,0.1190,,
2422.0000,0.0003,0.0000,0.1533,2135.9480,0.0490,0.1190,,
2423.0000,0.0003,0.0000,0.0839,1889.3069,0.0472,0.1190,,
2424.0000,0.0001,0.0000,0.0839,1963.7389,0.0441,0.1190,,
2425.0000,0.0001,0.0000,0.0839,1945.4530,0.0396,0.1190,,
2426.0000,0.0000,0.0000,0.0839,1551.2123,0.0390,0.1190,,
2427.0000,0.0000,0.0000,0.0839,1597.5924,0.0380,0.1190,,
2428.0000,0.0004,0.0000,0.1533,2459.9868,0.0372,0.1190,,
2429.0000,0.0024,0.0000,0.2517,2751.7013,0.0375,0.1190,,
2430.0000,0.0047,0.0000,0.2517,3045.2666,0.0411,0.1190,,
2431.0000,0.0048,0.0334,0.1533,2950.0003,0.0496,0.1190,,
2432.0000,0.0126,0.1823,0.0372,3117.5953,0.0590,0.1190,,
2433.0000,0.0106,0.3261,0.2517,3099.8173,0.0601,0.1190,,
2434.0000,0.0107,0.3492,0.2517,3126.4107,0.0516,0.1190,,
2435.0000,0.0110,0.8717,0.3806,3117.5953,0.0490,0.1190,,
2436.0000,0.0075,0.8165,0.3806,3161.1947,0.0470,0.1190,,
2437.0000,0.0034,0.7703,0.3806,3203.6375,0.0451,0.1190,,
2438.0000,0.0027,0.5854,0.5411,3479.9200,0.0441,0.1190,,
2439.0000,0.0014,0.6611,0.5411,3500.9269,0.0421,0.1190,,
2440.0000,0.0014,0.6291,0.5411,3422.5148,0.0407,0.1190,,
2441.0000,0.0008,0.2118,0.5411,3220.3043,0.0386,0.1190,,
2442.0000,0.0001,0.1258,0.3806,3269.2877,0.0417,0.1190,,
2443.0000,0.0001,0.0013,0.2517,3169.7738,0.0464,0.1190,,
2444.0000,0.0001,0.0000,0.2517,3277.3078,0.0484,0.1190,,
2445.0000,0.0007,0.0000,0.1533,2349.5982,0.0481,0.1190,,
2446.0000,0.0002,0.0000,0.1533,2119.5376,0.0454,0.1190,,
2447.0000,0.0001,0.0000,0.1533,1963.7389,0.0453,0.1190,,
2448.0000,0.0000,0.0000,0.1533,2017.3752,0.0433,0.1190,,
2449.0000,0.0001,0.0000,0.2517,1811.2426,0.0448,0.1190,,
2450.0000,0.0000,0.0000,0.1533,1597.5924,0.0435,0.1190,,
2451.0000,0.0001,0.0000,0.1533,1574.5704,0.0424,0.1190,,
2452.0000,0.0001,0.0000,0.1533,2550.6993,0.0401,0.1190,,
2453.0000,0.0001,0.0000,0.1533,2827.6477,0.0395,0.1190,,
2454.0000,0.0003,0.0000,0.0839,3054.4885,0.0409,0.1190,,
2455.0000,0.0003,0.0411,0.0372,2988.7901,0.0438,0.1190,,
2456.0000,0.0003,0.1309,0.0372,3054.4885,0.0451,0.1190,,
2457.0000,0.0001,0.3299,0.0839,3035.9912,0.0473,0.1190,,
2458.0000,0.0001,0.4814,0.0839,3143.8972,0.0470,0.1190,,
2459.0000,0.0000,0.5880,0.0839,3063.6576,0.0425,0.1190,,
2460.0000,0.0000,0.5469,0.0839,3228.5731,0.0399,0.1190,,
2461.0000,0.0001,0.6534,0.0839,3261.2272,0.0386,0.1190,,
2462.0000,0.0000,0.7305,0.0839,3340.0609,0.0380,0.1190,,
2463.0000,0.0000,0.4686,0.0839,2525.3020,0.0371,0.1190,,
2464.0000,0.0000,0.4005,0.0839,2168.2723,0.0364,0.1190,,
2465.0000,0.0000,0.3274,0.0839,1908.2420,0.0357,0.1190,,
2466.0000,0.0001,0.1823,0.0839,1620.2878,0.0378,0.1190,,
2467.0000,0.0001,0.0565,0.2517,1707.9810,0.0430,0.1190,,
2468.0000,0.0000,0.0013,0.2517,1503.4476,0.0461,0.1190,,
2469.0000,0.0003,0.0000,0.2517,1403.4150,0.0463,0.1190,,
2470.0000,0.0003,0.0000,0.1533,1527.5082,0.0456,0.1190,,
2471.0000,0.0001,0.0000,0.0839,1403.4150,0.0450,0.1190,,
2472.0000,0.0003,0.0000,0.0061,1597.5924,0.0446,0.1190,,
2473.0000,0.0001,0.0000,0.0000,1686.5041,0.0396,0.1190,,
2474.0000,0.0003,0.0000,0.0000,1324.0599,0.0400,0.1190,,
2475.0000,0.0000,0.0000,0.0000,1324.0599,0.0397,0.1190,,
2476.0000,0.0001,0.0000,0.0000,1121.9899,0.0366,0.1190,,
2477.0000,0.0001,0.0000,0.0000,1377.3982,0.0372,0.1190,,
2478.0000,0.0001,0.0000,0.0000,1429.0156,0.0397,0.1190,,
2479.0000,0.0001,0.0436,0.0000,1479.0196,0.0374,0.1190,,
2480.0000,0.0001,0.2324,0.0000,1152.4671,0.0382,0.1190,,
2481.0000,0.0000,0.4827,0.0000,1211.7331,0.0404,0.1190,,
2482.0000,0.0000,0.7099,0.0000,2168.2723,0.0398,0.1190,,
2483.0000,0.0000,0.8126,0.0000,2729.3233,0.0371,0.1190,,
2484.0000,0.0000,0.5456,0.0000,2827.6477,0.0396,0.1190,,
2485.0000,0.0000,0.5148,0.0000,2806.3141,0.0350,0.1190,,
2486.0000,0.0000,0.6239,0.0061,2879.7696,0.0391,0.1190,,
2487.0000,0.0001,0.6239,0.0061,2795.5396,0.0350,0.1190,,
2488.0000,0.0000,0.6522,0.0061,2784.6921,0.0402,0.1190,,
2489.0000,0.0001,0.4506,0.0372,2695.1583,0.0397,0.1190,,
2490.0000,0.0001,0.1027,0.0372,2773.7706,0.0355,0.1190,,
2491.0000,0.0001,0.0552,0.0839,2784.6921,0.0419,0.1190,,
2492.0000,0.0001,0.0013,0.0372,2959.7863,0.0447,0.1190,,
2493.0000,0.0004,0.0000,0.0061,2086.2030,0.0467,0.1190,,
2494.0000,0.0001,0.0000,0.0372,1850.7508,0.0433,0.1190,,
2495.0000,0.0001,0.0000,0.0839,1850.7508,0.0462,0.1190,,
2496.0000,0.0001,0.0000,0.1533,1831.1186,0.0451,0.1190,,
2497.0000,0.0001,0.0000,0.1533,1889.3069,0.0456,0.1190,,
2498.0000,0.0013,0.0000,0.2517,1574.5704,0.0416,0.1190,,
2499.0000,0.0076,0.0000,0.2517,1324.0599,0.0407,0.1190,,
2500.0000,0.0092,0.0000,0.1533,2391.8914,0.0389,0.1190,,
2501.0000,0.0101,0.0000,0.1533,2795.5396,0.0380,0.1190,,
2502.0000,0.0141,0.0000,0.1533,2950.0003,0.0426,0.1190,,
2503.0000,0.0131,0.0000,0.0839,2979.1805,0.0502,0.1190,,
2504.0000,0.0196,0.0385,0.0839,3108.7310,0.0588,0.1190,,
2505.0000,0.0192,0.0963,0.1533,3117.5953,0.0619,0.1190,,
2506.0000,0.0172,0.1682,0.1533,3081.8396,0.0548,0.1190,,
2507.0000,0.0162,0.1541,0.2517,3135.1778,0.0460,0.1190,,
2508.0000,0.0123,0.2824,0.2517,3269.2877,0.0413,0.1190,,
2509.0000,0.0090,0.3607,0.2517,3269.2877,0.0359,0.1190,,
2510.0000,0.0075,0.2105,0.3806,3458.6337,0.0365,0.1190,,
2511.0000,0.0001,0.3877,0.3806,3514.7798,0.0390,0.1190,,
2512.0000,0.0001,0.4147,0.2517,3555.6331,0.0373,0.1190,,
2513.0000,0.0000,0.3787,0.1533,3444.2838,0.0367,0.1190,,
2514.0000,0.0001,0.0809,0.1533,3507.8683,0.0410,0.1190,,
2515.0000,0.0001,0.0257,0.2517,3340.0609,0.0470,0.1190,,
2516.0000,0.0001,0.0000,0.3806,3332.3501,0.0493,0.1190,,
2517.0000,0.0003,0.0000,0.2517,2473.2649,0.0486,0.1190,,
2518.0000,0.0001,0.0000,0.0839,2152.1918,0.0457,0.1190,,
2519.0000,0.0001,0.0000,0.0839,1850.7508,0.0424,0.1190,,
2520.0000,0.0000,0.0000,0.1533,1870.1450,0.0366,0.1190,,
2521.0000,0.0001,0.0000,0.2517,1945.4530,0.0368,0.1190,,
2522.0000,0.0003,0.0000,0.3806,1642.6658,0.0358,0.1190,,
2523.0000,0.0000,0.0000,0.2517,1527.5082,0.0367,0.1190,,
2524.0000,0.0003,0.0000,0.1533,2335.2483,0.0360,0.1190,,
2525.0000,0.0023,0.0000,0.0839,2848.7007,0.0351,0.1190,,
2526.0000,0.0064,0.0000,0.0372,2969.5128,0.0374,0.1190,,
2527.0000,0.0066,0.0180,0.0061,2959.7863,0.0462,0.1190,,
2528.0000,0.0130,0.0154,0.0372,3090.8537,0.0521,0.1190,,
2529.0000,0.0117,0.3197,0.0372,3081.8396,0.0522,0.1190,,
2530.0000,0.0104,0.3980,0.1533,3072.7744,0.0466,0.1190,,
2531.0000,0.0101,0.5418,0.1533,3169.7738,0.0407,0.1190,,
2532.0000,0.0051,0.6676,0.2517,3220.3043,0.0364,0.1190,,
2533.0000,0.0001,0.6111,0.2517,3293.2283,0.0354,0.1190,,
2534.0000,0.0000,0.3569,0.2517,3528.5138,0.0358,0.1190,,
2535.0000,0.0000,0.5893,0.2517,3479.9200,0.0356,0.1190,,
2536.0000,0.0000,0.4108,0.1533,3555.6331,0.0369,0.1190,,
2537.0000,0.0000,0.2157,0.1533,3261.2272,0.0393,0.1190,,
2538.0000,0.0000,0.1425,0.1533,3347.7348,0.0445,0.1190,,
2539.0000,0.0001,0.0359,0.2517,3269.2877,0.0497,0.1190,,
2540.0000,0.0000,0.0077,0.2517,3178.3071,0.0530,0.1190,,
2541.0000,0.0000,0.0000,0.1533,2391.8914,0.0503,0.1190,,
2542.0000,0.0001,0.0000,0.0839,2231.0254,0.0479,0.1190,,
2543.0000,0.0001,0.0000,0.0839,1999.6955,0.0439,0.1190,,
2544.0000,0.0000,0.0000,0.1533,2052.1592,0.0388,0.1190,,
2545.0000,0.0003,0.0000,0.1533,2052.1592,0.0335,0.1190,,
2546.0000,0.0003,0.0000,0.1533,1664.7351,0.0337,0.1190,,
2547.0000,0.0004,0.0000,0.1533,1527.5082,0.0350,0.1190,,
2548.0000,0.0001,0.0000,0.1533,2525.3020,0.0350,0.1190,,
2549.0000,0.0002,0.0000,0.1533,2784.6921,0.0354,0.1190,,
2550.0000,0.0017,0.0000,0.1533,3054.4885,0.0379,0.1190,,
2551.0000,0.0018,0.0514,0.1533,2988.7901,0.0468,0.1190,,
2552.0000,0.0010,0.2683,0.0839,3099.8173,0.0504,0.1190,,
2553.0000,0.0008,0.3736,0.1533,3081.8396,0.0522,0.1190,,
2554.0000,0.0011,0.5674,0.1533,3169.7738,0.0504,0.1190,,
2555.0000,0.0011,0.5533,0.1533,3161.1947,0.0480,0.1190,,
2556.0000,0.0002,0.4776,0.1533,3285.2879,0.0461,0.1190,,
2557.0000,0.0001,0.7510,0.0839,3195.2385,0.0454,0.1190,,
2558.0000,0.0000,0.1361,0.1533,3479.9200,0.0419,0.1190,,
2559.0000,0.0000,0.7459,0.1533,3562.3417,0.0361,0.1190,,
2560.0000,0.0000,0.4095,0.1533,3555.6331,0.0351,0.1190,,
2561.0000,0.0001,0.5430,0.1533,3393.0208,0.0355,0.1190,,
2562.0000,0.0000,0.1900,0.2517,3479.9200,0.0387,0.1190,,
2563.0000,0.0001,0.0809,0.2517,3479.9200,0.0461,0.1190,,
2564.0000,0.0000,0.0026,0.5411,3500.9269,0.0495,0.1190,,
2565.0000,0.0001,0.0000,0.5411,2979.1805,0.0481,0.1190,,
2566.0000,0.0001,0.0000,0.5411,2363.8205,0.0448,0.1190,,
2567.0000,0.0004,0.0000,0.3806,2231.0254,0.0410,0.1190,,
2568.0000,0.0001,0.0000,0.3806,2246.3366,0.0373,0.1190,,
2569.0000,0.0003,0.0000,0.2517,2215.5664,0.0379,0.1190,,
2570.0000,0.0000,0.0000,0.2517,1963.7389,0.0373,0.1190,,
2571.0000,0.0001,0.0000,0.1533,1686.5041,0.0372,0.1190,,
2572.0000,0.0000,0.0000,0.1533,2706.6279,0.0350,0.1190,,
2573.0000,0.0002,0.0000,0.1533,2859.1242,0.0351,0.1190,,
2574.0000,0.0017,0.0000,0.0839,3108.7310,0.0381,0.1190,,
2575.0000,0.0018,0.0552,0.0061,2988.7901,0.0478,0.1190,,
2576.0000,0.0082,0.2734,0.0061,3152.5693,0.0520,0.1190,,
2577.0000,0.0028,0.5379,0.0061,3126.4107,0.0586,0.1190,,
2578.0000,0.0000,0.7472,0.0061,3135.1778,0.0499,0.1190,,
2579.0000,0.0001,0.8755,0.0372,3161.1947,0.0446,0.1190,,
2580.0000,0.0000,0.7895,0.0061,3293.2283,0.0404,0.1190,,
2581.0000,0.0000,0.4789,0.0372,3324.6019,0.0378,0.1190,,
2582.0000,0.0000,0.5315,0.0372,3659.7348,0.0374,0.1190,,
2583.0000,0.0000,0.5482,0.0372,3555.6331,0.0360,0.1190,,
2584.0000,0.0000,0.4095,0.0839,3521.6615,0.0350,0.1190,,
2585.0000,0.0000,0.5161,0.0839,3437.0603,0.0350,0.1190,,
2586.0000,0.0000,0.1772,0.0839,3486.9530,0.0394,0.1190,,
2587.0000,0.0001,0.0501,0.1533,3437.0603,0.0451,0.1190,,
2588.0000,0.0000,0.0000,0.3806,3465.7606,0.0493,0.1190,,
2589.0000,0.0000,0.0000,0.3806,2879.7696,0.0482,0.1190,,
2590.0000,0.0001,0.0000,0.3806,2459.9868,0.0458,0.1190,,
2591.0000,0.0001,0.0000,0.3806,2102.9571,0.0432,0.1190,,
2592.0000,0.0000,0.0000,0.3806,2119.5376,0.0417,0.1190,,
2593.0000,0.0000,0.0000,0.3806,2069.2717,0.0403,0.1190,,
2594.0000,0.0001,0.0000,0.3806,1811.2426,0.0403,0.1190,,
2595.0000,0.0001,0.0000,0.3806,1574.5704,0.0367,0.1190,,
2596.0000,0.0003,0.0000,0.3806,2729.3233,0.0341,0.1190,,
2597.0000,0.0003,0.0000,0.5411,2859.1242,0.0321,0.1190,,
2598.0000,0.0003,0.0000,0.3806,2998.3424,0.0349,0.1190,,
2599.0000,0.0001,0.0347,0.0372,3035.9912,0.0403,0.1190,,
2600.0000,0.0001,0.1707,0.1533,3143.8972,0.0430,0.1190,,
2601.0000,0.0000,0.3839,0.2517,3143.8972,0.0494,0.1190,,
2602.0000,0.0000,0.7138,0.2517,3211.9926,0.0445,0.1190,,
2603.0000,0.0000,0.6920,0.1533,3195.2385,0.0416,0.1190,,
2604.0000,0.0000,0.6470,0.1533,3415.1921,0.0414,0.1190,,
2605.0000,0.0000,0.6997,0.1533,3316.8160,0.0423,0.1190,,
2606.0000,0.0001,0.6188,0.1533,3548.8962,0.0415,0.1190,,
2607.0000,0.0000,0.5880,0.0839,3703.2327,0.0415,0.1190,,
2608.0000,0.0000,0.4095,0.0839,3672.2839,0.0397,0.1190,,
2609.0000,0.0000,0.5264,0.1533,3548.8962,0.0301,0.1190,,
2610.0000,0.0000,0.1951,0.1533,3582.3004,0.0428,0.1190,,
2611.0000,0.0000,0.0552,0.2517,3535.3368,0.0480,0.1190,,
2612.0000,0.0001,0.0026,0.3806,2998.3424,0.0520,0.1190,,
2613.0000,0.0000,0.0000,0.3806,2512.4505,0.0432,0.1190,,
2614.0000,0.0001,0.0000,0.2517,2391.8914,0.0455,0.1190,,
2615.0000,0.0000,0.0000,0.2517,2052.1592,0.0441,0.1190,,
2616.0000,0.0000,0.0000,0.1533,1963.7389,0.0424,0.1190,,
2617.0000,0.0000,0.0000,0.1533,1889.3069,0.0411,0.1190,,
2618.0000,0.0000,0.0000,0.0839,1750.0887,0.0316,0.1190,,
2619.0000,0.0001,0.0000,0.0372,1551.2123,0.0300,0.1190,,
2620.0000,0.0000,0.0000,0.0372,2817.0165,0.0325,0.1190,,
2621.0000,0.0000,0.0000,0.0061,2762.7740,0.0325,0.1190,,
2622.0000,0.0001,0.0000,0.0000,2848.7007,0.0343,0.1190,,
2623.0000,0.0001,0.0693,0.0000,2910.2467,0.0399,0.1190,,
2624.0000,0.0003,0.2863,0.0000,3045.2666,0.0401,0.1190,,
2625.0000,0.0003,0.5572,0.0000,3026.6617,0.0413,0.1190,,
2626.0000,0.0000,0.6663,0.0000,3007.8379,0.0377,0.1190,,
2627.0000,0.0000,0.8229,0.0000,3152.5693,0.0310,0.1190,,
2628.0000,0.0000,0.9449,0.0000,3400.4455,0.0284,0.1190,,
2629.0000,0.0000,0.9474,0.0000,3472.8560,0.0269,0.1190,,
2630.0000,0.0000,0.9372,0.0000,2806.3141,0.0228,0.1190,,
2631.0000,0.0000,0.8922,0.0000,2575.6998,0.0210,0.1190,,
2632.0000,0.0001,0.7857,0.0000,2419.4783,0.0337,0.1190,,
2633.0000,0.0000,0.5199,0.0000,2291.4100,0.0392,0.1190,,
2634.0000,0.0001,0.1810,0.0000,2052.1592,0.0428,0.1190,,
2635.0000,0.0001,0.0578,0.0061,1963.7389,0.0438,0.1190,,
2636.0000,0.0000,0.0039,0.0061,1503.4476,0.0495,0.1190,,
2637.0000,0.0000,0.0000,0.0000,1642.6658,0.0556,0.1190,,
2638.0000,0.0000,0.0000,0.0000,1707.9810,0.0434,0.1190,,
2639.0000,0.0000,0.0000,0.0000,1479.0196,0.0425,0.1190,,
2640.0000,0.0000,0.0000,0.0000,1527.5082,0.0414,0.1190,,
2641.0000,0.0000,0.0000,0.0000,1791.1166,0.0370,0.1190,,
2642.0000,0.0000,0.0000,0.0000,1324.0599,0.0340,0.1190,,
2643.0000,0.0000,0.0000,0.0000,1429.0156,0.0330,0.1190,,
2644.0000,0.0001,0.0000,0.0000,1350.9513,0.0357,0.1190,,
2645.0000,0.0001,0.0000,0.0000,1403.4150,0.0385,0.1190,,
2646.0000,0.0001,0.0000,0.0061,1350.9513,0.0404,0.1190,,
2647.0000,0.0003,0.0719,0.0372,1551.2123,0.0357,0.1190,,
2648.0000,0.0003,0.2901,0.0000,1324.0599,0.0370,0.1190,,
2649.0000,0.0001,0.5379,0.0061,1350.9513,0.0340,0.1190,,
2650.0000,0.0000,0.7664,0.0061,1403.4150,0.0322,0.1190,,
2651.0000,0.0000,0.8974,0.0372,1551.2123,0.0291,0.1190,,
2652.0000,0.0001,0.9320,0.0372,1664.7351,0.0291,0.1190,,
2653.0000,0.0001,0.9461,0.0372,1770.7341,0.0275,0.1190,,
2654.0000,0.0000,0.9397,0.0372,1791.1166,0.0100,0.1190,,
2655.0000,0.0000,0.8961,0.0839,1770.7341,0.0063,0.1190,,
2656.0000,0.0000,0.7805,0.0839,1811.2426,0.0097,0.1190,,
2657.0000,0.0000,0.4904,0.0839,1831.1186,0.0224,0.1190,,
2658.0000,0.0000,0.1258,0.0839,1620.2878,0.0390,0.1190,,
2659.0000,0.0000,0.0745,0.1533,1750.0887,0.0453,0.1190,,
2660.0000,0.0000,0.0090,0.2517,1377.3982,0.0498,0.1190,,
2661.0000,0.0000,0.0000,0.2517,1479.0196,0.0461,0.1190,,
2662.0000,0.0000,0.0000,0.2517,1551.2123,0.0442,0.1190,,
2663.0000,0.0000,0.0000,0.3806,1377.3982,0.0414,0.1190,,
2664.0000,0.0000,0.0000,0.3806,1429.0156,0.0383,0.1190,,
2665.0000,0.0000,0.0000,0.2517,1527.5082,0.0278,0.1190,,
2666.0000,0.0001,0.0000,0.2517,1503.4476,0.0192,0.1190,,
2667.0000,0.0001,0.0000,0.2517,1707.9810,0.0130,0.1190,,
2668.0000,0.0003,0.0000,0.1533,2827.6477,0.0100,0.1190,,
2669.0000,0.0001,0.0000,0.1533,2806.3141,0.0277,0.1190,,
2670.0000,0.0001,0.0000,0.1533,2848.7007,0.0234,0.1190,,
2671.0000,0.0000,0.0488,0.0372,2920.2781,0.0270,0.1190,,
2672.0000,0.0003,0.2824,0.0061,2998.3424,0.0320,0.1190,,
2673.0000,0.0001,0.5353,0.0061,2910.2467,0.0249,0.1190,,
2674.0000,0.0001,0.5623,0.0372,3007.8379,0.0277,0.1190,,
2675.0000,0.0001,0.6329,0.0061,3017.2775,0.0449,0.1190,,
2676.0000,0.0000,0.7882,0.0061,3244.9835,0.0550,0.1190,,
2677.0000,0.0000,0.7472,0.0372,3244.9835,0.0415,0.1190,,
2678.0000,0.0000,0.6573,0.0372,3308.9920,0.0381,0.1190,,
2679.0000,0.0000,0.4686,0.0839,2600.3157,0.0365,0.1190,,
2680.0000,0.0000,0.5186,0.0839,2419.4783,0.0337,0.1190,,
2681.0000,0.0000,0.2786,0.1533,2320.7686,0.0380,0.1190,,
2682.0000,0.0000,0.1579,0.1533,2199.9565,0.0425,0.1190,,
2683.0000,0.0000,0.0680,0.2517,1945.4530,0.0464,0.1190,,
2684.0000,0.0000,0.0026,0.3806,1642.6658,0.0503,0.1190,,
2685.0000,0.0000,0.0000,0.3806,1527.5082,0.0530,0.1190,,
2686.0000,0.0001,0.0000,0.3806,1686.5041,0.0651,0.1190,,
2687.0000,0.0001,0.0000,0.3806,1377.3982,0.0524,0.1190,,
2688.0000,0.0000,0.0000,0.3806,1403.4150,0.0429,0.1190,,
2689.0000,0.0000,0.0000,0.2517,1686.5041,0.0397,0.1190,,
2690.0000,0.0000,0.0000,0.1533,1268.8820,0.0379,0.1190,,
2691.0000,0.0000,0.0000,0.2517,1350.9513,0.0378,0.1190,,
2692.0000,0.0001,0.0000,0.2517,2612.4831,0.0381,0.1190,,
2693.0000,0.0000,0.0000,0.1533,2751.7013,0.0378,0.1190,,
2694.0000,0.0000,0.0039,0.0839,2920.2781,0.0384,0.1190,,
2695.0000,0.0003,0.0834,0.0061,2900.1521,0.0385,0.1190,,
2696.0000,0.0001,0.2657,0.0061,3017.2775,0.0467,0.1190,,
2697.0000,0.0003,0.2195,0.0061,3072.7744,0.0490,0.1190,,
2698.0000,0.0000,0.3556,0.0061,3152.5693,0.0550,0.1190,,
2699.0000,0.0000,0.5020,0.0000,3143.8972,0.0424,0.1190,,
2700.0000,0.0000,0.5430,0.0000,3244.9835,0.0439,0.1190,,
2701.0000,0.0001,0.6907,0.0061,3393.0208,0.0399,0.1190,,
2702.0000,0.0000,0.6624,0.0061,3542.1309,0.0392,0.1190,,
2703.0000,0.0001,0.7125,0.0061,3555.6331,0.0381,0.1190,,
2704.0000,0.0000,0.5931,0.0000,3500.9269,0.0337,0.1190,,
2705.0000,0.0000,0.5430,0.0000,3362.9730,0.0377,0.1190,,
2706.0000,0.0000,0.2259,0.0000,3437.0603,0.0405,0.1190,,
2707.0000,0.0000,0.0770,0.0372,3253.1260,0.0449,0.1190,,
2708.0000,0.0000,0.0026,0.0061,2910.2467,0.0470,0.1190,,
2709.0000,0.0000,0.0000,0.0061,2261.5026,0.0501,0.1190,,
2710.0000,0.0000,0.0000,0.0061,2119.5376,0.0595,0.1190,,
2711.0000,0.0000,0.0000,0.0061,1850.7508,0.0441,0.1190,,
2712.0000,0.0000,0.0000,0.0061,1831.1186,0.0407,0.1190,,
2713.0000,0.0000,0.0000,0.0372,1750.0887,0.0380,0.1190,,
2714.0000,0.0000,0.0000,0.0839,1454.2129,0.0341,0.1190,,
2715.0000,0.0000,0.0000,0.1533,1350.9513,0.0341,0.1190,,
2716.0000,0.0000,0.0000,0.2517,2419.4783,0.0329,0.1190,,
2717.0000,0.0000,0.0000,0.2517,2683.6059,0.0326,0.1190,,
2718.0000,0.0001,0.0000,0.2517,2950.0003,0.0323,0.1190,,
2719.0000,0.0001,0.0847,0.0372,3017.2775,0.0396,0.1190,,
2720.0000,0.0004,0.2670,0.0000,3099.8173,0.0432,0.1190,,
2721.0000,0.0001,0.5405,0.0061,3135.1778,0.0502,0.1190,,
2722.0000,0.0001,0.7330,0.0000,3161.1947,0.0420,0.1190,,
2723.0000,0.0000,0.4789,0.0000,3178.3071,0.0397,0.1190,,
2724.0000,0.0000,0.7446,0.0061,3400.4455,0.0386,0.1190,,
2725.0000,0.0000,0.4763,0.0061,3500.9269,0.0328,0.1190,,
2726.0000,0.0000,0.6162,0.0061,3745.5792,0.0325,0.1190,,
2727.0000,0.0001,0.6175,0.0372,3703.2327,0.0316,0.1190,,
2728.0000,0.0000,0.4442,0.0372,3809.9389,0.0320,0.1190,,
2729.0000,0.0000,0.4904,0.0372,3697.0906,0.0339,0.1190,,
2730.0000,0.0000,0.2272,0.0839,3745.5792,0.0404,0.1190,,
2731.0000,0.0000,0.0603,0.2517,3458.6337,0.0454,0.1190,,
2732.0000,0.0000,0.0090,0.2517,2900.1521,0.0465,0.1190,,
2733.0000,0.0000,0.0000,0.2517,2135.9480,0.0444,0.1190,,
2734.0000,0.0000,0.0000,0.2517,2086.2030,0.0431,0.1190,,
2735.0000,0.0000,0.0000,0.2517,1750.0887,0.0387,0.1190,,
2736.0000,0.0000,0.0000,0.2517,1770.7341,0.0370,0.1190,,
2737.0000,0.0000,0.0000,0.2517,1750.0887,0.0389,0.1190,,
2738.0000,0.0000,0.0000,0.2517,1664.7351,0.0355,0.1190,,
2739.0000,0.0001,0.0000,0.1533,1429.0156,0.0334,0.1190,,
2740.0000,0.0001,0.0000,0.1533,2563.2484,0.0345,0.1190,,
2741.0000,0.0004,0.0000,0.1533,2751.7013,0.0295,0.1190,,
2742.0000,0.0003,0.0026,0.0839,2930.2470,0.0360,0.1190,,
2743.0000,0.0001,0.0668,0.0839,2930.2470,0.0425,0.1190,,
2744.0000,0.0003,0.2221,0.0839,3108.7310,0.0500,0.1190,,
2745.0000,0.0001,0.3774,0.1533,3081.8396,0.0479,0.1190,,
2746.0000,0.0000,0.4981,0.0839,3126.4107,0.0442,0.1190,,
2747.0000,0.0000,0.4814,0.0839,3126.4107,0.0410,0.1190,,
2748.0000,0.0000,0.3518,0.0839,3316.8160,0.0377,0.1190,,
2749.0000,0.0000,0.2234,0.0839,3347.7348,0.0369,0.1190,,
2750.0000,0.0001,0.1168,0.0839,3472.8560,0.0351,0.1190,,
2751.0000,0.0000,0.0796,0.0839,3486.9530,0.0324,0.1190,,
